,demand,capacity,demand_left,demand_within,demand_without,capacity_left,capacity_within,capacity_without,provision_strong,provision_weak
1232,0,0,0,0,0,0,0,0,,
1233,0,0,0,0,0,0,0,0,,
1234,0,0,0,0,0,0,0,0,,
1235,0,0,0,0,0,0,0,0,,
1236,0,0,0,0,0,0,0,0,,
1237,0,0,0,0,0,0,0,0,,
1238,0,0,0,0,0,0,0,0,,
1239,0,0,0,0,0,0,0,0,,
1240,0,0,0,0,0,0,0,0,,
1241,0,0,0,0,0,0,0,0,,
1242,0,0,0,0,0,0,0,0,,
1243,0,0,0,0,0,0,0,0,,
1244,0,0,0,0,0,0,0,0,,
1245,118,0,0,118,0,0,0,0,1.0,1.0
1246,87,0,0,87,0,0,0,0,1.0,1.0
1247,76,0,0,76,0,0,0,0,1.0,1.0
1248,0,0,0,0,0,0,0,0,,
1249,0,0,0,0,0,0,0,0,,
1250,0,0,0,0,0,0,0,0,,
1251,0,0,0,0,0,0,0,0,,
1252,0,0,0,0,0,0,0,0,,
1253,0,0,0,0,0,0,0,0,,
1254,4,0,0,4,0,0,0,0,1.0,1.0
1255,0,0,0,0,0,0,0,0,,
1256,0,0,0,0,0,0,0,0,,
1257,0,0,0,0,0,0,0,0,,
1258,0,0,0,0,0,0,0,0,,
1259,0,0,0,0,0,0,0,0,,
1260,140,0,0,140,0,0,0,0,1.0,1.0
1261,529,0,0,529,0,0,0,0,1.0,1.0
1262,349,1265,0,349,0,109,807,0,1.0,1.0
1263,180,1200,0,180,0,0,1020,0,1.0,1.0
1264,177,601,0,177,0,424,0,0,1.0,1.0
1265,122,0,0,122,0,0,0,0,1.0,1.0
1266,3,0,0,3,0,0,0,0,1.0,1.0
1267,5,0,0,5,0,0,0,0,1.0,1.0
1268,9,0,0,9,0,0,0,0,1.0,1.0
1269,7,0,0,7,0,0,0,0,1.0,1.0
1270,0,0,0,0,0,0,0,0,,
1271,4,0,0,4,0,0,0,0,1.0,1.0
1272,3,0,0,3,0,0,0,0,1.0,1.0
1273,7,0,0,7,0,0,0,0,1.0,1.0
1274,17,0,0,17,0,0,0,0,1.0,1.0
1275,7,0,0,7,0,0,0,0,1.0,1.0
1276,4,0,0,4,0,0,0,0,1.0,1.0
1277,6,0,0,6,0,0,0,0,1.0,1.0
1278,12,0,0,12,0,0,0,0,1.0,1.0
1279,148,0,0,148,0,0,0,0,1.0,1.0
1280,98,450,0,98,0,204,148,0,1.0,1.0
1281,80,0,0,80,0,0,0,0,1.0,1.0
1282,7,0,0,7,0,0,0,0,1.0,1.0
1283,13,0,0,13,0,0,0,0,1.0,1.0
1284,10,0,0,10,0,0,0,0,1.0,1.0
1285,5,0,0,5,0,0,0,0,1.0,1.0
1286,165,0,0,165,0,0,0,0,1.0,1.0
1287,88,0,0,88,0,0,0,0,1.0,1.0
1288,0,490,0,0,0,490,0,0,,
1289,0,0,0,0,0,0,0,0,,
1290,7,0,0,7,0,0,0,0,1.0,1.0
1291,9,0,0,9,0,0,0,0,1.0,1.0
1292,11,0,0,11,0,0,0,0,1.0,1.0
1293,11,0,0,11,0,0,0,0,1.0,1.0
1294,8,0,0,8,0,0,0,0,1.0,1.0
1295,0,0,0,0,0,0,0,0,,
1296,8,0,0,8,0,0,0,0,1.0,1.0
1297,12,0,0,12,0,0,0,0,1.0,1.0
1298,0,0,0,0,0,0,0,0,,
1299,7,0,0,7,0,0,0,0,1.0,1.0
1300,12,0,0,12,0,0,0,0,1.0,1.0
1301,0,0,0,0,0,0,0,0,,
1302,9,0,0,9,0,0,0,0,1.0,1.0
1303,11,0,0,11,0,0,0,0,1.0,1.0
1304,304,0,0,304,0,0,0,0,1.0,1.0
1305,304,0,0,304,0,0,0,0,1.0,1.0
1306,39,0,0,39,0,0,0,0,1.0,1.0
1307,104,0,0,104,0,0,0,0,1.0,1.0
1308,88,0,0,88,0,0,0,0,1.0,1.0
1309,0,0,0,0,0,0,0,0,,
1310,5,0,0,5,0,0,0,0,1.0,1.0
1311,13,0,0,13,0,0,0,0,1.0,1.0
1312,15,0,0,15,0,0,0,0,1.0,1.0
1313,10,0,0,10,0,0,0,0,1.0,1.0
1314,69,0,0,69,0,0,0,0,1.0,1.0
1315,58,0,0,58,0,0,0,0,1.0,1.0
1316,3,0,0,3,0,0,0,0,1.0,1.0
1317,60,0,0,60,0,0,0,0,1.0,1.0
1318,171,0,0,171,0,0,0,0,1.0,1.0
1319,7,0,0,7,0,0,0,0,1.0,1.0
1320,9,0,0,9,0,0,0,0,1.0,1.0
1321,13,0,0,13,0,0,0,0,1.0,1.0
1322,37,0,0,37,0,0,0,0,1.0,1.0
1323,26,0,0,26,0,0,0,0,1.0,1.0
1324,299,0,0,299,0,0,0,0,1.0,1.0
1325,74,0,0,74,0,0,0,0,1.0,1.0
1326,32,0,0,32,0,0,0,0,1.0,1.0
1327,81,0,0,81,0,0,0,0,1.0,1.0
1328,76,0,0,76,0,0,0,0,1.0,1.0
1329,90,0,0,90,0,0,0,0,1.0,1.0
1330,108,0,0,108,0,0,0,0,1.0,1.0
1331,0,1878,0,0,0,0,1878,0,,
1332,0,0,0,0,0,0,0,0,,
1333,308,2408,0,308,0,0,2100,0,1.0,1.0
1334,33,0,0,33,0,0,0,0,1.0,1.0
1335,74,0,0,74,0,0,0,0,1.0,1.0
1336,229,0,0,229,0,0,0,0,1.0,1.0
1337,222,0,0,222,0,0,0,0,1.0,1.0
1338,260,2021,0,260,0,0,1761,0,1.0,1.0
1339,90,0,0,90,0,0,0,0,1.0,1.0
1340,57,0,0,57,0,0,0,0,1.0,1.0
1341,185,0,0,185,0,0,0,0,1.0,1.0
1342,191,0,0,191,0,0,0,0,1.0,1.0
1343,0,0,0,0,0,0,0,0,,
1344,4,0,0,4,0,0,0,0,1.0,1.0
1345,123,0,0,123,0,0,0,0,1.0,1.0
1346,105,987,0,105,0,820,62,0,1.0,1.0
1347,16,0,0,16,0,0,0,0,1.0,1.0
1348,8,0,0,8,0,0,0,0,1.0,1.0
1349,22,0,0,22,0,0,0,0,1.0,1.0
1350,0,0,0,0,0,0,0,0,,
1351,215,0,0,215,0,0,0,0,1.0,1.0
1352,6,0,0,6,0,0,0,0,1.0,1.0
1353,6,0,0,6,0,0,0,0,1.0,1.0
1354,4,0,0,4,0,0,0,0,1.0,1.0
1355,5,0,0,5,0,0,0,0,1.0,1.0
1356,48,0,0,48,0,0,0,0,1.0,1.0
1357,137,2500,0,137,0,0,2363,0,1.0,1.0
1358,244,0,0,244,0,0,0,0,1.0,1.0
1359,54,0,0,54,0,0,0,0,1.0,1.0
1360,16,0,0,16,0,0,0,0,1.0,1.0
1361,13,0,0,13,0,0,0,0,1.0,1.0
1362,16,0,0,16,0,0,0,0,1.0,1.0
1363,17,0,0,17,0,0,0,0,1.0,1.0
1364,19,0,0,19,0,0,0,0,1.0,1.0
1365,44,0,0,44,0,0,0,0,1.0,1.0
1366,431,498,0,431,0,67,0,0,1.0,1.0
1367,373,1192,0,373,0,299,520,0,1.0,1.0
1368,244,0,0,244,0,0,0,0,1.0,1.0
1369,167,0,0,167,0,0,0,0,1.0,1.0
1370,262,0,0,262,0,0,0,0,1.0,1.0
1371,293,0,0,293,0,0,0,0,1.0,1.0
1372,249,0,0,249,0,0,0,0,1.0,1.0
1373,71,0,0,71,0,0,0,0,1.0,1.0
1374,93,0,0,93,0,0,0,0,1.0,1.0
1375,135,0,0,135,0,0,0,0,1.0,1.0
1376,203,0,0,203,0,0,0,0,1.0,1.0
1377,128,0,0,128,0,0,0,0,1.0,1.0
1378,129,0,0,129,0,0,0,0,1.0,1.0
1379,497,0,0,497,0,0,0,0,1.0,1.0
1380,159,976,0,159,0,713,104,0,1.0,1.0
1381,126,0,0,126,0,0,0,0,1.0,1.0
1382,181,0,0,181,0,0,0,0,1.0,1.0
1383,294,1120,0,294,0,812,14,0,1.0,1.0
1384,149,1457,0,149,0,0,1308,0,1.0,1.0
1385,0,0,0,0,0,0,0,0,,
1386,16,0,0,16,0,0,0,0,1.0,1.0
1387,50,0,0,50,0,0,0,0,1.0,1.0
1388,11,0,0,11,0,0,0,0,1.0,1.0
1389,129,867,0,129,0,738,0,0,1.0,1.0
1390,302,0,0,302,0,0,0,0,1.0,1.0
1391,97,0,0,97,0,0,0,0,1.0,1.0
1392,144,0,0,144,0,0,0,0,1.0,1.0
1393,170,0,0,170,0,0,0,0,1.0,1.0
1394,80,828,0,80,0,385,363,0,1.0,1.0
1395,535,0,0,535,0,0,0,0,1.0,1.0
1396,969,0,0,969,0,0,0,0,1.0,1.0
1397,689,651,0,689,0,0,0,0,1.0,1.0
1398,104,0,0,104,0,0,0,0,1.0,1.0
1399,426,0,0,426,0,0,0,0,1.0,1.0
1400,181,0,0,181,0,0,0,0,1.0,1.0
1401,196,0,0,196,0,0,0,0,1.0,1.0
1402,49,0,0,49,0,0,0,0,1.0,1.0
1403,0,0,0,0,0,0,0,0,,
1404,84,1369,0,84,0,0,1285,0,1.0,1.0
1405,24,0,0,24,0,0,0,0,1.0,1.0
1406,397,1138,0,397,0,741,0,0,1.0,1.0
1407,28,1374,0,28,0,0,1346,0,1.0,1.0
1408,62,0,0,62,0,0,0,0,1.0,1.0
1409,287,0,0,287,0,0,0,0,1.0,1.0
1410,48,0,0,48,0,0,0,0,1.0,1.0
1411,67,0,0,67,0,0,0,0,1.0,1.0
1412,178,0,0,178,0,0,0,0,1.0,1.0
1413,165,510,0,165,0,345,0,0,1.0,1.0
1414,44,0,0,44,0,0,0,0,1.0,1.0
1415,0,0,0,0,0,0,0,0,,
1416,70,809,0,70,0,684,55,0,1.0,1.0
1417,121,0,0,121,0,0,0,0,1.0,1.0
1418,0,0,0,0,0,0,0,0,,
1419,187,0,0,187,0,0,0,0,1.0,1.0
1420,62,0,0,62,0,0,0,0,1.0,1.0
1421,102,0,0,102,0,0,0,0,1.0,1.0
1422,267,0,0,267,0,0,0,0,1.0,1.0
1423,442,0,0,442,0,0,0,0,1.0,1.0
1424,69,0,0,69,0,0,0,0,1.0,1.0
1425,294,2450,0,294,0,0,2156,0,1.0,1.0
1426,46,0,0,46,0,0,0,0,1.0,1.0
1427,24,0,0,24,0,0,0,0,1.0,1.0
1428,8,0,0,8,0,0,0,0,1.0,1.0
1429,16,0,0,16,0,0,0,0,1.0,1.0
1430,57,0,0,57,0,0,0,0,1.0,1.0
1431,72,0,0,72,0,0,0,0,1.0,1.0
1432,103,0,0,103,0,0,0,0,1.0,1.0
1433,147,0,0,147,0,0,0,0,1.0,1.0
1434,48,0,0,48,0,0,0,0,1.0,1.0
1435,24,0,0,24,0,0,0,0,1.0,1.0
1436,0,0,0,0,0,0,0,0,,
1437,0,0,0,0,0,0,0,0,,
1438,296,1610,0,296,0,0,1314,0,1.0,1.0
1439,7,0,0,7,0,0,0,0,1.0,1.0
1440,8,0,0,8,0,0,0,0,1.0,1.0
1441,9,0,0,9,0,0,0,0,1.0,1.0
1442,9,0,0,9,0,0,0,0,1.0,1.0
1443,8,0,0,8,0,0,0,0,1.0,1.0
1444,42,0,0,42,0,0,0,0,1.0,1.0
1445,2,0,0,2,0,0,0,0,1.0,1.0
1446,14,0,0,14,0,0,0,0,1.0,1.0
1447,52,0,0,52,0,0,0,0,1.0,1.0
1448,56,0,0,56,0,0,0,0,1.0,1.0
1449,232,0,0,232,0,0,0,0,1.0,1.0
1450,117,0,0,117,0,0,0,0,1.0,1.0
1451,18,0,0,18,0,0,0,0,1.0,1.0
1452,21,0,0,21,0,0,0,0,1.0,1.0
1453,27,0,0,27,0,0,0,0,1.0,1.0
1454,204,0,0,204,0,0,0,0,1.0,1.0
1455,46,0,0,46,0,0,0,0,1.0,1.0
1456,0,0,0,0,0,0,0,0,,
1457,99,0,0,99,0,0,0,0,1.0,1.0
1458,56,0,0,56,0,0,0,0,1.0,1.0
1459,95,0,0,95,0,0,0,0,1.0,1.0
1460,33,0,0,33,0,0,0,0,1.0,1.0
1461,122,0,0,122,0,0,0,0,1.0,1.0
1462,0,0,0,0,0,0,0,0,,
1463,0,0,0,0,0,0,0,0,,
1464,0,0,0,0,0,0,0,0,,
1465,0,0,0,0,0,0,0,0,,
1466,5,0,0,5,0,0,0,0,1.0,1.0
1467,10,0,0,10,0,0,0,0,1.0,1.0
1468,10,0,0,10,0,0,0,0,1.0,1.0
1469,4,0,0,4,0,0,0,0,1.0,1.0
1470,95,0,0,95,0,0,0,0,1.0,1.0
1471,153,0,0,153,0,0,0,0,1.0,1.0
1472,188,0,0,188,0,0,0,0,1.0,1.0
1473,40,0,0,40,0,0,0,0,1.0,1.0
1474,194,0,0,194,0,0,0,0,1.0,1.0
1475,138,2230,0,138,0,0,2092,0,1.0,1.0
1476,503,1699,0,503,0,0,1196,0,1.0,1.0
1477,0,0,0,0,0,0,0,0,,
1478,0,0,0,0,0,0,0,0,,
1479,201,0,0,201,0,0,0,0,1.0,1.0
1480,0,0,0,0,0,0,0,0,,
1481,24,0,0,24,0,0,0,0,1.0,1.0
1482,0,0,0,0,0,0,0,0,,
1483,44,0,0,44,0,0,0,0,1.0,1.0
1484,110,0,0,110,0,0,0,0,1.0,1.0
1485,547,0,0,547,0,0,0,0,1.0,1.0
1486,6,0,0,6,0,0,0,0,1.0,1.0
1487,7,0,0,7,0,0,0,0,1.0,1.0
1488,7,0,0,7,0,0,0,0,1.0,1.0
1489,9,0,0,9,0,0,0,0,1.0,1.0
1490,15,0,0,15,0,0,0,0,1.0,1.0
1491,7,0,0,7,0,0,0,0,1.0,1.0
1492,11,0,0,11,0,0,0,0,1.0,1.0
1493,1,0,0,1,0,0,0,0,1.0,1.0
1494,12,0,0,12,0,0,0,0,1.0,1.0
1495,10,0,0,10,0,0,0,0,1.0,1.0
1496,0,0,0,0,0,0,0,0,,
1497,10,0,0,10,0,0,0,0,1.0,1.0
1498,17,0,0,17,0,0,0,0,1.0,1.0
1499,5,0,0,5,0,0,0,0,1.0,1.0
1500,0,934,0,0,0,0,934,0,,
1501,67,0,0,67,0,0,0,0,1.0,1.0
1502,12,0,0,12,0,0,0,0,1.0,1.0
1503,268,0,0,268,0,0,0,0,1.0,1.0
1504,107,0,0,107,0,0,0,0,1.0,1.0
1505,167,0,0,167,0,0,0,0,1.0,1.0
1506,68,0,0,68,0,0,0,0,1.0,1.0
1507,84,0,0,84,0,0,0,0,1.0,1.0
1508,0,0,0,0,0,0,0,0,,
1509,100,0,0,100,0,0,0,0,1.0,1.0
1510,79,0,0,79,0,0,0,0,1.0,1.0
1511,0,0,0,0,0,0,0,0,,
1512,324,0,0,324,0,0,0,0,1.0,1.0
1513,87,0,0,87,0,0,0,0,1.0,1.0
1514,20,1118,0,20,0,0,1098,0,1.0,1.0
1515,20,0,0,20,0,0,0,0,1.0,1.0
1516,17,0,0,17,0,0,0,0,1.0,1.0
1517,8,0,0,8,0,0,0,0,1.0,1.0
1518,9,0,0,9,0,0,0,0,1.0,1.0
1519,6,0,0,6,0,0,0,0,1.0,1.0
1520,13,0,0,13,0,0,0,0,1.0,1.0
1521,26,0,0,26,0,0,0,0,1.0,1.0
1522,9,0,0,9,0,0,0,0,1.0,1.0
1523,1,0,0,1,0,0,0,0,1.0,1.0
1524,8,0,0,8,0,0,0,0,1.0,1.0
1525,10,0,0,10,0,0,0,0,1.0,1.0
1526,78,0,0,78,0,0,0,0,1.0,1.0
1527,55,0,0,55,0,0,0,0,1.0,1.0
1528,13,0,0,13,0,0,0,0,1.0,1.0
1529,9,0,0,9,0,0,0,0,1.0,1.0
1530,4,0,0,4,0,0,0,0,1.0,1.0
1531,8,0,0,8,0,0,0,0,1.0,1.0
1532,9,0,0,9,0,0,0,0,1.0,1.0
1533,7,0,0,7,0,0,0,0,1.0,1.0
1534,7,0,0,7,0,0,0,0,1.0,1.0
1535,4,0,0,4,0,0,0,0,1.0,1.0
1536,6,0,0,6,0,0,0,0,1.0,1.0
1537,10,0,0,10,0,0,0,0,1.0,1.0
1538,10,0,0,10,0,0,0,0,1.0,1.0
1539,14,0,0,14,0,0,0,0,1.0,1.0
1540,16,0,0,16,0,0,0,0,1.0,1.0
1541,13,0,0,13,0,0,0,0,1.0,1.0
1542,9,0,0,9,0,0,0,0,1.0,1.0
1543,14,0,0,14,0,0,0,0,1.0,1.0
1544,11,0,0,11,0,0,0,0,1.0,1.0
1545,14,0,0,14,0,0,0,0,1.0,1.0
1546,273,0,0,273,0,0,0,0,1.0,1.0
1547,6,0,0,6,0,0,0,0,1.0,1.0
1548,11,0,0,11,0,0,0,0,1.0,1.0
1549,5,0,0,5,0,0,0,0,1.0,1.0
1550,53,0,0,53,0,0,0,0,1.0,1.0
1551,7,0,0,7,0,0,0,0,1.0,1.0
1552,6,0,0,6,0,0,0,0,1.0,1.0
1553,2,0,0,2,0,0,0,0,1.0,1.0
1554,60,0,0,60,0,0,0,0,1.0,1.0
1555,33,0,0,33,0,0,0,0,1.0,1.0
1556,134,0,0,134,0,0,0,0,1.0,1.0
1557,17,0,0,17,0,0,0,0,1.0,1.0
1558,0,0,0,0,0,0,0,0,,
1559,0,0,0,0,0,0,0,0,,
1560,3,0,0,3,0,0,0,0,1.0,1.0
1561,0,0,0,0,0,0,0,0,,
1562,0,0,0,0,0,0,0,0,,
1563,0,0,0,0,0,0,0,0,,
1564,19,0,0,19,0,0,0,0,1.0,1.0
1565,0,0,0,0,0,0,0,0,,
1566,0,0,0,0,0,0,0,0,,
1567,0,0,0,0,0,0,0,0,,
1568,5,0,0,5,0,0,0,0,1.0,1.0
1569,0,0,0,0,0,0,0,0,,
1570,0,0,0,0,0,0,0,0,,
1571,3,0,0,3,0,0,0,0,1.0,1.0
1572,0,0,0,0,0,0,0,0,,
1573,0,0,0,0,0,0,0,0,,
1574,0,0,0,0,0,0,0,0,,
1575,3,0,0,3,0,0,0,0,1.0,1.0
1576,0,0,0,0,0,0,0,0,,
1577,63,0,0,63,0,0,0,0,1.0,1.0
1578,1,0,0,1,0,0,0,0,1.0,1.0
1579,53,0,0,53,0,0,0,0,1.0,1.0
1580,48,0,0,48,0,0,0,0,1.0,1.0
1581,86,0,0,86,0,0,0,0,1.0,1.0
1582,167,1062,0,167,0,0,895,0,1.0,1.0
1583,89,0,0,89,0,0,0,0,1.0,1.0
1584,690,740,0,690,0,50,0,0,1.0,1.0
1585,551,0,0,551,0,0,0,0,1.0,1.0
1586,160,0,0,160,0,0,0,0,1.0,1.0
1587,663,1120,0,663,0,457,0,0,1.0,1.0
1588,3,0,0,3,0,0,0,0,1.0,1.0
1589,27,0,0,27,0,0,0,0,1.0,1.0
1590,32,0,0,32,0,0,0,0,1.0,1.0
1591,98,0,0,98,0,0,0,0,1.0,1.0
1592,126,0,0,126,0,0,0,0,1.0,1.0
1593,207,0,0,207,0,0,0,0,1.0,1.0
1594,76,0,0,76,0,0,0,0,1.0,1.0
1595,162,0,0,162,0,0,0,0,1.0,1.0
1596,332,0,0,332,0,0,0,0,1.0,1.0
1597,0,0,0,0,0,0,0,0,,
1598,0,1100,0,0,0,241,859,0,,
1599,0,0,0,0,0,0,0,0,,
1600,381,0,0,381,0,0,0,0,1.0,1.0
1601,6,1200,0,6,0,0,1194,0,1.0,1.0
1602,180,0,0,180,0,0,0,0,1.0,1.0
1603,199,0,0,199,0,0,0,0,1.0,1.0
1604,327,265,0,327,0,0,0,0,1.0,1.0
1605,0,0,0,0,0,0,0,0,,
1606,212,1623,0,212,0,0,1411,0,1.0,1.0
1607,498,0,0,498,0,0,0,0,1.0,1.0
1608,658,1750,0,658,0,0,1092,0,1.0,1.0
1609,103,0,0,103,0,0,0,0,1.0,1.0
1610,429,0,0,429,0,0,0,0,1.0,1.0
1611,562,2733,0,562,0,0,2171,0,1.0,1.0
1612,0,0,0,0,0,0,0,0,,
1613,0,0,0,0,0,0,0,0,,
1614,264,878,0,264,0,614,0,0,1.0,1.0
1615,159,0,0,159,0,0,0,0,1.0,1.0
1616,0,0,0,0,0,0,0,0,,
1617,321,0,0,321,0,0,0,0,1.0,1.0
1618,0,0,0,0,0,0,0,0,,
1619,839,1914,0,839,0,0,1075,0,1.0,1.0
1620,423,865,0,423,0,442,0,0,1.0,1.0
1621,4,0,0,4,0,0,0,0,1.0,1.0
1622,1,0,0,1,0,0,0,0,1.0,1.0
1623,285,0,0,285,0,0,0,0,1.0,1.0
1624,165,0,0,165,0,0,0,0,1.0,1.0
1625,1,0,0,1,0,0,0,0,1.0,1.0
1626,9,0,0,9,0,0,0,0,1.0,1.0
1627,0,0,0,0,0,0,0,0,,
1628,0,0,0,0,0,0,0,0,,
1629,0,0,0,0,0,0,0,0,,
1630,26,0,0,26,0,0,0,0,1.0,1.0
1631,0,0,0,0,0,0,0,0,,
1632,0,0,0,0,0,0,0,0,,
1633,0,0,0,0,0,0,0,0,,
1634,0,0,0,0,0,0,0,0,,
1635,27,0,0,27,0,0,0,0,1.0,1.0
1636,0,0,0,0,0,0,0,0,,
1637,0,0,0,0,0,0,0,0,,
1638,0,0,0,0,0,0,0,0,,
1639,0,0,0,0,0,0,0,0,,
1640,0,0,0,0,0,0,0,0,,
1641,0,0,0,0,0,0,0,0,,
1642,0,0,0,0,0,0,0,0,,
1643,0,0,0,0,0,0,0,0,,
1644,0,0,0,0,0,0,0,0,,
1645,0,0,0,0,0,0,0,0,,
1646,0,0,0,0,0,0,0,0,,
1647,0,0,0,0,0,0,0,0,,
1648,0,0,0,0,0,0,0,0,,
1649,0,0,0,0,0,0,0,0,,
1650,0,0,0,0,0,0,0,0,,
1651,0,0,0,0,0,0,0,0,,
1652,0,0,0,0,0,0,0,0,,
1653,0,0,0,0,0,0,0,0,,
1654,0,0,0,0,0,0,0,0,,
1655,1379,0,0,1379,0,0,0,0,1.0,1.0
1656,585,1140,0,585,0,0,555,0,1.0,1.0
1657,709,0,0,709,0,0,0,0,1.0,1.0
1658,325,0,0,325,0,0,0,0,1.0,1.0
1659,0,0,0,0,0,0,0,0,,
1660,370,0,0,370,0,0,0,0,1.0,1.0
1661,0,0,0,0,0,0,0,0,,
1662,0,0,0,0,0,0,0,0,,
1663,0,0,0,0,0,0,0,0,,
1664,0,0,0,0,0,0,0,0,,
1665,0,0,0,0,0,0,0,0,,
1666,0,0,0,0,0,0,0,0,,
1667,0,0,0,0,0,0,0,0,,
1668,0,0,0,0,0,0,0,0,,
1669,0,0,0,0,0,0,0,0,,
1670,0,0,0,0,0,0,0,0,,
1671,0,0,0,0,0,0,0,0,,
1672,0,0,0,0,0,0,0,0,,
1673,15,0,0,15,0,0,0,0,1.0,1.0
1674,0,0,0,0,0,0,0,0,,
1675,0,0,0,0,0,0,0,0,,
1676,0,0,0,0,0,0,0,0,,
1677,0,0,0,0,0,0,0,0,,
1678,0,0,0,0,0,0,0,0,,
1679,0,0,0,0,0,0,0,0,,
1680,0,0,0,0,0,0,0,0,,
1681,0,0,0,0,0,0,0,0,,
1682,0,0,0,0,0,0,0,0,,
1683,0,0,0,0,0,0,0,0,,
1684,0,1042,0,0,0,673,369,0,,
1685,0,0,0,0,0,0,0,0,,
1686,0,0,0,0,0,0,0,0,,
1687,0,0,0,0,0,0,0,0,,
1688,0,0,0,0,0,0,0,0,,
1689,0,0,0,0,0,0,0,0,,
1690,0,0,0,0,0,0,0,0,,
1691,0,0,0,0,0,0,0,0,,
1692,0,0,0,0,0,0,0,0,,
1693,0,0,0,0,0,0,0,0,,
1694,0,0,0,0,0,0,0,0,,
1695,0,0,0,0,0,0,0,0,,
1696,0,0,0,0,0,0,0,0,,
1697,0,0,0,0,0,0,0,0,,
1698,229,940,0,229,0,711,0,0,1.0,1.0
1699,0,0,0,0,0,0,0,0,,
1700,0,0,0,0,0,0,0,0,,
1701,0,0,0,0,0,0,0,0,,
1702,0,0,0,0,0,0,0,0,,
1703,0,0,0,0,0,0,0,0,,
1704,0,0,0,0,0,0,0,0,,
1705,7,0,0,7,0,0,0,0,1.0,1.0
1706,0,0,0,0,0,0,0,0,,
1707,0,0,0,0,0,0,0,0,,
1708,0,0,0,0,0,0,0,0,,
1709,0,0,0,0,0,0,0,0,,
1710,0,0,0,0,0,0,0,0,,
1711,0,0,0,0,0,0,0,0,,
1712,10,0,0,10,0,0,0,0,1.0,1.0
1713,1,0,0,1,0,0,0,0,1.0,1.0
1714,0,0,0,0,0,0,0,0,,
1715,0,0,0,0,0,0,0,0,,
1716,0,0,0,0,0,0,0,0,,
1717,0,0,0,0,0,0,0,0,,
1718,0,0,0,0,0,0,0,0,,
1719,0,0,0,0,0,0,0,0,,
1720,0,0,0,0,0,0,0,0,,
1721,0,0,0,0,0,0,0,0,,
1722,0,0,0,0,0,0,0,0,,
1723,0,0,0,0,0,0,0,0,,
1724,0,0,0,0,0,0,0,0,,
1725,0,0,0,0,0,0,0,0,,
1726,0,0,0,0,0,0,0,0,,
1727,0,0,0,0,0,0,0,0,,
1728,2,0,0,2,0,0,0,0,1.0,1.0
1729,7,0,0,7,0,0,0,0,1.0,1.0
1730,0,0,0,0,0,0,0,0,,
1731,0,0,0,0,0,0,0,0,,
1732,9,0,0,9,0,0,0,0,1.0,1.0
1733,36,0,0,36,0,0,0,0,1.0,1.0
1734,0,0,0,0,0,0,0,0,,
1735,5,0,0,5,0,0,0,0,1.0,1.0
1736,39,0,0,39,0,0,0,0,1.0,1.0
1737,0,0,0,0,0,0,0,0,,
1738,21,0,0,21,0,0,0,0,1.0,1.0
1739,7,0,0,7,0,0,0,0,1.0,1.0
1740,0,0,0,0,0,0,0,0,,
1741,6,0,0,6,0,0,0,0,1.0,1.0
1742,15,0,0,15,0,0,0,0,1.0,1.0
1743,19,0,0,19,0,0,0,0,1.0,1.0
1744,0,0,0,0,0,0,0,0,,
1745,10,0,0,10,0,0,0,0,1.0,1.0
1746,4,0,0,4,0,0,0,0,1.0,1.0
1747,23,0,0,23,0,0,0,0,1.0,1.0
1748,11,0,0,11,0,0,0,0,1.0,1.0
1749,60,0,0,60,0,0,0,0,1.0,1.0
1750,27,0,0,27,0,0,0,0,1.0,1.0
1751,4,0,0,4,0,0,0,0,1.0,1.0
1752,9,0,0,9,0,0,0,0,1.0,1.0
1753,2,0,0,2,0,0,0,0,1.0,1.0
1754,9,0,0,9,0,0,0,0,1.0,1.0
1755,11,0,0,11,0,0,0,0,1.0,1.0
1756,17,0,0,17,0,0,0,0,1.0,1.0
1757,0,0,0,0,0,0,0,0,,
1758,27,0,0,27,0,0,0,0,1.0,1.0
1759,6,0,0,6,0,0,0,0,1.0,1.0
1760,8,0,0,8,0,0,0,0,1.0,1.0
1761,64,0,0,64,0,0,0,0,1.0,1.0
1762,3,0,0,3,0,0,0,0,1.0,1.0
1763,7,0,0,7,0,0,0,0,1.0,1.0
1764,11,0,0,11,0,0,0,0,1.0,1.0
1765,75,0,0,75,0,0,0,0,1.0,1.0
1766,0,0,0,0,0,0,0,0,,
1767,6,0,0,6,0,0,0,0,1.0,1.0
1768,10,0,0,10,0,0,0,0,1.0,1.0
1769,0,0,0,0,0,0,0,0,,
1770,3,0,0,3,0,0,0,0,1.0,1.0
1771,0,0,0,0,0,0,0,0,,
1772,0,0,0,0,0,0,0,0,,
1773,0,0,0,0,0,0,0,0,,
1774,0,0,0,0,0,0,0,0,,
1775,0,0,0,0,0,0,0,0,,
1776,0,0,0,0,0,0,0,0,,
1777,0,0,0,0,0,0,0,0,,
1778,0,0,0,0,0,0,0,0,,
1779,0,0,0,0,0,0,0,0,,
1780,0,0,0,0,0,0,0,0,,
1781,0,0,0,0,0,0,0,0,,
1782,0,0,0,0,0,0,0,0,,
1783,0,0,0,0,0,0,0,0,,
1784,0,0,0,0,0,0,0,0,,
1785,0,0,0,0,0,0,0,0,,
1786,0,0,0,0,0,0,0,0,,
1787,0,0,0,0,0,0,0,0,,
1788,0,0,0,0,0,0,0,0,,
